-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0128    5686.1313 1759752.2295
   140   12 Mg         0.0044     677.0180   60614.6331
   141   12 Mg         0.0042     677.0251   60615.2619
   142   12 Mg         0.0042     677.0251   60615.2619
   143   12 Mg         0.0042     677.0251   60615.2619
   144   12 Mg         0.0042     677.0251   60615.2620
   145   12 Mg         0.0042     677.0251   60615.2619
   146   12 Mg         0.0042     677.0251   60615.2619
   147   12 Mg         0.0042     677.0250   60615.2529
   148   12 Mg         0.0042     677.0269   60615.4268
   149   12 Mg         0.0042     677.0269   60615.4267
   150   12 Mg         0.0042     677.0269   60615.4268
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.37943955E-02     -2.38101913
     2   12 Mg  -0.15628883E-02     -0.98072723
     3   12 Mg  -0.15582366E-02     -0.97780824
     4   12 Mg  -0.15582420E-02     -0.97781164
     5   12 Mg  -0.16477228E-02     -1.03396165
     6   12 Mg  -0.16477122E-02     -1.03395500
     7   12 Mg  -0.15628879E-02     -0.98072697
     8   12 Mg  -0.15628847E-02     -0.98072492
     9   12 Mg  -0.15877870E-02     -0.99635140
    10   12 Mg  -0.15877897E-02     -0.99635306
    11   12 Mg  -0.15894426E-02     -0.99739028
    12   12 Mg  -0.15877961E-02     -0.99635711
    13   12 Mg  -0.15877907E-02     -0.99635373
    14   12 Mg  -0.15582367E-02     -0.97780828
    15   12 Mg  -0.15834917E-02     -0.99365607
    16   12 Mg  -0.15834809E-02     -0.99364924
    17   12 Mg  -0.16477204E-02     -1.03396017
    18   12 Mg  -0.16477163E-02     -1.03395757
    19   12 Mg  -0.15894458E-02     -0.99739227
    20   12 Mg  -0.15894543E-02     -0.99739763
    21   12 Mg  -0.15834882E-02     -0.99365388
    22   12 Mg  -0.16477203E-02     -1.03396012
    23   12 Mg  -0.16477255E-02     -1.03396334
    24   12 Mg  -0.15877941E-02     -0.99635581
    25   12 Mg  -0.15877952E-02     -0.99635651
    26   12 Mg  -0.15278041E-02     -0.95871153
    27   12 Mg  -0.15278120E-02     -0.95871652
    28   12 Mg  -0.15278058E-02     -0.95871264
    29   12 Mg  -0.15348157E-02     -0.96311141
    30   12 Mg  -0.15342346E-02     -0.96274676
    31   12 Mg  -0.15342334E-02     -0.96274601
    32   12 Mg  -0.15342330E-02     -0.96274572
    33   12 Mg  -0.15342312E-02     -0.96274460
    34   12 Mg  -0.15342345E-02     -0.96274671
    35   12 Mg  -0.15342329E-02     -0.96274566
    36   12 Mg  -0.15783237E-02     -0.99041307
    37   12 Mg  -0.15783276E-02     -0.99041550
    38   12 Mg  -0.15783299E-02     -0.99041694
    39   12 Mg  -0.15699401E-02     -0.98515228
    40   12 Mg  -0.15699453E-02     -0.98515555
    41   12 Mg  -0.15699457E-02     -0.98515583
    42   12 Mg  -0.15754269E-02     -0.98859531
    43   12 Mg  -0.15754268E-02     -0.98859524
    44   12 Mg  -0.15754352E-02     -0.98860053
    45   12 Mg  -0.15754335E-02     -0.98859943
    46   12 Mg  -0.15754298E-02     -0.98859713
    47   12 Mg  -0.15754371E-02     -0.98860173
    48   12 Mg  -0.16626017E-02     -1.04329832
    49   12 Mg  -0.16626048E-02     -1.04330027
    50   12 Mg  -0.16626020E-02     -1.04329853
    51   12 Mg  -0.15419652E-02     -0.96759776
    52   12 Mg  -0.15419689E-02     -0.96760011
    53   12 Mg  -0.15419634E-02     -0.96759662
    54   12 Mg  -0.15396165E-02     -0.96612391
    55   12 Mg  -0.15396182E-02     -0.96612499
    56   12 Mg  -0.15396146E-02     -0.96612273
    57   12 Mg  -0.15589077E-02     -0.97822938
    58   12 Mg  -0.15589133E-02     -0.97823284
    59   12 Mg  -0.15589170E-02     -0.97823517
    60   12 Mg  -0.15616082E-02     -0.97992396
    61   12 Mg  -0.15616048E-02     -0.97992184
    62   12 Mg  -0.15616026E-02     -0.97992044
    63   12 Mg  -0.15616025E-02     -0.97992039
    64   12 Mg  -0.15616026E-02     -0.97992040
    65   12 Mg  -0.15616046E-02     -0.97992167
    66   12 Mg  -0.15628633E-02     -0.98071152
    67   12 Mg  -0.15628730E-02     -0.98071759
    68   12 Mg  -0.15628691E-02     -0.98071515
    69   12 Mg  -0.15538453E-02     -0.97505264
    70   12 Mg  -0.15689617E-02     -0.98453836
    71   12 Mg  -0.15689622E-02     -0.98453867
    72   12 Mg  -0.15689638E-02     -0.98453965
    73   12 Mg  -0.15689599E-02     -0.98453723
    74   12 Mg  -0.15689602E-02     -0.98453742
    75   12 Mg  -0.15689580E-02     -0.98453601
    76   12 Mg  -0.15517852E-02     -0.97375990
    77   12 Mg  -0.15625573E-02     -0.98051953
    78   12 Mg  -0.15625499E-02     -0.98051486
    79   12 Mg  -0.15455787E-02     -0.96986527
    80   12 Mg  -0.15455805E-02     -0.96986641
    81   12 Mg  -0.15455803E-02     -0.96986630
    82   12 Mg  -0.15455857E-02     -0.96986967
    83   12 Mg  -0.15492802E-02     -0.97218799
    84   12 Mg  -0.15623886E-02     -0.98041363
    85   12 Mg  -0.15623817E-02     -0.98040930
    86   12 Mg  -0.15455784E-02     -0.96986511
    87   12 Mg  -0.15455817E-02     -0.96986718
    88   12 Mg  -0.15564180E-02     -0.97666706
    89   12 Mg  -0.15564204E-02     -0.97666857
    90   12 Mg  -0.15598940E-02     -0.97884827
    91   12 Mg  -0.15625461E-02     -0.98051248
    92   12 Mg  -0.15623766E-02     -0.98040614
    93   12 Mg  -0.15623911E-02     -0.98041521
    94   12 Mg  -0.15598930E-02     -0.97884761
    95   12 Mg  -0.15599052E-02     -0.97885531
    96   12 Mg  -0.15623860E-02     -0.98041201
    97   12 Mg  -0.15623840E-02     -0.98041074
    98   12 Mg  -0.15517781E-02     -0.97375547
    99   12 Mg  -0.15517820E-02     -0.97375793
   100   12 Mg  -0.15564275E-02     -0.97667301
   101   12 Mg  -0.15689586E-02     -0.98453641
   102   12 Mg  -0.15689591E-02     -0.98453672
   103   12 Mg  -0.15689607E-02     -0.98453769
   104   12 Mg  -0.15689568E-02     -0.98453528
   105   12 Mg  -0.15689571E-02     -0.98453547
   106   12 Mg  -0.15689549E-02     -0.98453406
   107   12 Mg  -0.15538451E-02     -0.97505254
   108   12 Mg  -0.15628571E-02     -0.98070766
   109   12 Mg  -0.15628668E-02     -0.98071373
   110   12 Mg  -0.15628629E-02     -0.98071130
   111   12 Mg  -0.15616021E-02     -0.97992010
   112   12 Mg  -0.15615987E-02     -0.97991797
   113   12 Mg  -0.15615965E-02     -0.97991657
   114   12 Mg  -0.15615964E-02     -0.97991653
   115   12 Mg  -0.15615964E-02     -0.97991654
   116   12 Mg  -0.15615984E-02     -0.97991780
   117   12 Mg  -0.15589073E-02     -0.97822909
   118   12 Mg  -0.15589128E-02     -0.97823256
   119   12 Mg  -0.15589165E-02     -0.97823489
   120   12 Mg  -0.15396076E-02     -0.96611834
   121   12 Mg  -0.15396093E-02     -0.96611941
   122   12 Mg  -0.15396057E-02     -0.96611715
   123   12 Mg  -0.15419586E-02     -0.96759362
   124   12 Mg  -0.15419623E-02     -0.96759597
   125   12 Mg  -0.15419568E-02     -0.96759248
   126   12 Mg  -0.16626014E-02     -1.04329813
   127   12 Mg  -0.16626045E-02     -1.04330008
   128   12 Mg  -0.16626017E-02     -1.04329834
   129   12 Mg  -0.15754268E-02     -0.98859526
   130   12 Mg  -0.15754267E-02     -0.98859520
   131   12 Mg  -0.15754352E-02     -0.98860049
   132   12 Mg  -0.15754334E-02     -0.98859939
   133   12 Mg  -0.15754297E-02     -0.98859709
   134   12 Mg  -0.15754371E-02     -0.98860168
   135   12 Mg  -0.15699400E-02     -0.98515222
   136   12 Mg  -0.15699452E-02     -0.98515550
   137   12 Mg  -0.15699457E-02     -0.98515577
   138   12 Mg  -0.15783237E-02     -0.99041305
   139   12 Mg  -0.15783275E-02     -0.99041548
   140   12 Mg  -0.15783298E-02     -0.99041692
   141   12 Mg  -0.15342375E-02     -0.96274858
   142   12 Mg  -0.15342363E-02     -0.96274783
   143   12 Mg  -0.15342359E-02     -0.96274755
   144   12 Mg  -0.15342341E-02     -0.96274642
   145   12 Mg  -0.15342374E-02     -0.96274853
   146   12 Mg  -0.15342358E-02     -0.96274749
   147   12 Mg  -0.15348163E-02     -0.96311175
   148   12 Mg  -0.15278067E-02     -0.95871316
   149   12 Mg  -0.15278146E-02     -0.95871815
   150   12 Mg  -0.15278084E-02     -0.95871427
--------------------------------------------------

Dispersion energy:      -2.3729092591973E-01 Eh

[Info] Dispersion energy written to .EDISP
