-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0251    5682.1070 1758506.7895
   126   12 Mg         0.0089     676.7974   60594.8817
   127   12 Mg         0.0089     676.7974   60594.8817
   128   12 Mg         0.0089     676.7974   60594.8818
   129   12 Mg         0.0079     676.8470   60599.3177
   130   12 Mg         0.0079     676.8470   60599.3177
   131   12 Mg         0.0079     676.8470   60599.3174
   132   12 Mg         0.0079     676.8470   60599.3175
   133   12 Mg         0.0079     676.8470   60599.3176
   134   12 Mg         0.0079     676.8470   60599.3174
   135   12 Mg         0.0079     676.8488   60599.4847
   136   12 Mg         0.0079     676.8488   60599.4845
   137   12 Mg         0.0079     676.8488   60599.4845
   138   12 Mg         0.0080     676.8460   60599.2332
   139   12 Mg         0.0080     676.8460   60599.2331
   140   12 Mg         0.0080     676.8460   60599.2330
   141   12 Mg         0.0077     676.8606   60600.5349
   142   12 Mg         0.0077     676.8606   60600.5350
   143   12 Mg         0.0077     676.8606   60600.5350
   144   12 Mg         0.0077     676.8606   60600.5350
   145   12 Mg         0.0077     676.8606   60600.5349
   146   12 Mg         0.0077     676.8606   60600.5350
   147   12 Mg         0.0077     676.8602   60600.5050
   148   12 Mg         0.0076     676.8646   60600.8990
   149   12 Mg         0.0076     676.8646   60600.8988
   150   12 Mg         0.0076     676.8646   60600.8990
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.59818949E-02     -3.75369570
     2   12 Mg  -0.25163316E-02     -1.57902192
     3   12 Mg  -0.25089925E-02     -1.57441653
     4   12 Mg  -0.25090011E-02     -1.57442195
     5   12 Mg  -0.26406702E-02     -1.65704559
     6   12 Mg  -0.26406539E-02     -1.65703534
     7   12 Mg  -0.25163310E-02     -1.57902153
     8   12 Mg  -0.25163258E-02     -1.57901826
     9   12 Mg  -0.25553620E-02     -1.60351387
    10   12 Mg  -0.25553662E-02     -1.60351651
    11   12 Mg  -0.25583883E-02     -1.60541291
    12   12 Mg  -0.25553766E-02     -1.60352300
    13   12 Mg  -0.25553679E-02     -1.60351759
    14   12 Mg  -0.25089925E-02     -1.57441659
    15   12 Mg  -0.25490685E-02     -1.59956461
    16   12 Mg  -0.25490511E-02     -1.59955374
    17   12 Mg  -0.26406670E-02     -1.65704359
    18   12 Mg  -0.26406605E-02     -1.65703947
    19   12 Mg  -0.25583933E-02     -1.60541604
    20   12 Mg  -0.25584068E-02     -1.60542453
    21   12 Mg  -0.25490629E-02     -1.59956112
    22   12 Mg  -0.26406669E-02     -1.65704352
    23   12 Mg  -0.26406749E-02     -1.65704853
    24   12 Mg  -0.25553733E-02     -1.60352096
    25   12 Mg  -0.25553749E-02     -1.60352196
    26   12 Mg  -0.24614243E-02     -1.54456708
    27   12 Mg  -0.24614370E-02     -1.54457501
    28   12 Mg  -0.24614271E-02     -1.54456884
    29   12 Mg  -0.24717531E-02     -1.55104849
    30   12 Mg  -0.24707765E-02     -1.55043566
    31   12 Mg  -0.24707746E-02     -1.55043446
    32   12 Mg  -0.24707739E-02     -1.55043402
    33   12 Mg  -0.24707710E-02     -1.55043222
    34   12 Mg  -0.24707764E-02     -1.55043558
    35   12 Mg  -0.24707737E-02     -1.55043391
    36   12 Mg  -0.25409092E-02     -1.59444463
    37   12 Mg  -0.25409154E-02     -1.59444848
    38   12 Mg  -0.25409191E-02     -1.59445079
    39   12 Mg  -0.25275543E-02     -1.58606426
    40   12 Mg  -0.25275626E-02     -1.58606947
    41   12 Mg  -0.25275633E-02     -1.58606991
    42   12 Mg  -0.25362380E-02     -1.59151337
    43   12 Mg  -0.25362378E-02     -1.59151323
    44   12 Mg  -0.25362512E-02     -1.59152164
    45   12 Mg  -0.25362484E-02     -1.59151987
    46   12 Mg  -0.25362426E-02     -1.59151624
    47   12 Mg  -0.25362542E-02     -1.59152355
    48   12 Mg  -0.26640860E-02     -1.67173918
    49   12 Mg  -0.26640914E-02     -1.67174258
    50   12 Mg  -0.26640870E-02     -1.67173986
    51   12 Mg  -0.24830073E-02     -1.55811058
    52   12 Mg  -0.24830132E-02     -1.55811432
    53   12 Mg  -0.24830044E-02     -1.55810876
    54   12 Mg  -0.24793774E-02     -1.55583278
    55   12 Mg  -0.24793801E-02     -1.55583449
    56   12 Mg  -0.24793744E-02     -1.55583090
    57   12 Mg  -0.25100946E-02     -1.57510814
    58   12 Mg  -0.25101034E-02     -1.57511366
    59   12 Mg  -0.25101093E-02     -1.57511737
    60   12 Mg  -0.25142701E-02     -1.57772832
    61   12 Mg  -0.25142647E-02     -1.57772493
    62   12 Mg  -0.25142612E-02     -1.57772272
    63   12 Mg  -0.25142611E-02     -1.57772265
    64   12 Mg  -0.25142611E-02     -1.57772266
    65   12 Mg  -0.25142643E-02     -1.57772468
    66   12 Mg  -0.25164128E-02     -1.57907288
    67   12 Mg  -0.25164282E-02     -1.57908255
    68   12 Mg  -0.25164220E-02     -1.57907867
    69   12 Mg  -0.25020996E-02     -1.57009119
    70   12 Mg  -0.25256413E-02     -1.58486387
    71   12 Mg  -0.25256421E-02     -1.58486436
    72   12 Mg  -0.25256446E-02     -1.58486591
    73   12 Mg  -0.25256385E-02     -1.58486209
    74   12 Mg  -0.25256389E-02     -1.58486236
    75   12 Mg  -0.25256354E-02     -1.58486013
    76   12 Mg  -0.24986109E-02     -1.56790202
    77   12 Mg  -0.25158665E-02     -1.57873008
    78   12 Mg  -0.25158547E-02     -1.57872265
    79   12 Mg  -0.24888124E-02     -1.56175334
    80   12 Mg  -0.24888153E-02     -1.56175517
    81   12 Mg  -0.24888150E-02     -1.56175498
    82   12 Mg  -0.24888235E-02     -1.56176036
    83   12 Mg  -0.24946308E-02     -1.56540447
    84   12 Mg  -0.25155444E-02     -1.57852794
    85   12 Mg  -0.25155335E-02     -1.57852108
    86   12 Mg  -0.24888120E-02     -1.56175309
    87   12 Mg  -0.24888172E-02     -1.56175639
    88   12 Mg  -0.25061000E-02     -1.57260147
    89   12 Mg  -0.25061038E-02     -1.57260389
    90   12 Mg  -0.25115974E-02     -1.57605116
    91   12 Mg  -0.25158486E-02     -1.57871885
    92   12 Mg  -0.25155254E-02     -1.57851603
    93   12 Mg  -0.25155484E-02     -1.57853046
    94   12 Mg  -0.25115957E-02     -1.57605012
    95   12 Mg  -0.25116153E-02     -1.57606238
    96   12 Mg  -0.25155403E-02     -1.57852536
    97   12 Mg  -0.25155370E-02     -1.57852333
    98   12 Mg  -0.24985997E-02     -1.56789496
    99   12 Mg  -0.24986059E-02     -1.56789888
   100   12 Mg  -0.25061151E-02     -1.57261096
   101   12 Mg  -0.25256364E-02     -1.58486075
   102   12 Mg  -0.25256372E-02     -1.58486124
   103   12 Mg  -0.25256396E-02     -1.58486279
   104   12 Mg  -0.25256335E-02     -1.58485898
   105   12 Mg  -0.25256340E-02     -1.58485924
   106   12 Mg  -0.25256304E-02     -1.58485701
   107   12 Mg  -0.25020993E-02     -1.57009103
   108   12 Mg  -0.25164031E-02     -1.57906676
   109   12 Mg  -0.25164185E-02     -1.57907643
   110   12 Mg  -0.25164123E-02     -1.57907255
   111   12 Mg  -0.25142603E-02     -1.57772218
   112   12 Mg  -0.25142549E-02     -1.57771879
   113   12 Mg  -0.25142514E-02     -1.57771657
   114   12 Mg  -0.25142513E-02     -1.57771651
   115   12 Mg  -0.25142513E-02     -1.57771652
   116   12 Mg  -0.25142545E-02     -1.57771853
   117   12 Mg  -0.25100939E-02     -1.57510769
   118   12 Mg  -0.25101027E-02     -1.57511321
   119   12 Mg  -0.25101086E-02     -1.57511692
   120   12 Mg  -0.24793632E-02     -1.55582390
   121   12 Mg  -0.24793659E-02     -1.55582561
   122   12 Mg  -0.24793602E-02     -1.55582202
   123   12 Mg  -0.24829968E-02     -1.55810399
   124   12 Mg  -0.24830027E-02     -1.55810774
   125   12 Mg  -0.24829939E-02     -1.55810217
   126   12 Mg  -0.26640855E-02     -1.67173888
   127   12 Mg  -0.26640909E-02     -1.67174227
   128   12 Mg  -0.26640866E-02     -1.67173956
   129   12 Mg  -0.25362379E-02     -1.59151331
   130   12 Mg  -0.25362377E-02     -1.59151317
   131   12 Mg  -0.25362511E-02     -1.59152158
   132   12 Mg  -0.25362483E-02     -1.59151981
   133   12 Mg  -0.25362425E-02     -1.59151618
   134   12 Mg  -0.25362541E-02     -1.59152348
   135   12 Mg  -0.25275542E-02     -1.58606418
   136   12 Mg  -0.25275625E-02     -1.58606939
   137   12 Mg  -0.25275632E-02     -1.58606983
   138   12 Mg  -0.25409092E-02     -1.59444459
   139   12 Mg  -0.25409153E-02     -1.59444845
   140   12 Mg  -0.25409190E-02     -1.59445076
   141   12 Mg  -0.24707811E-02     -1.55043856
   142   12 Mg  -0.24707792E-02     -1.55043736
   143   12 Mg  -0.24707785E-02     -1.55043691
   144   12 Mg  -0.24707756E-02     -1.55043511
   145   12 Mg  -0.24707810E-02     -1.55043848
   146   12 Mg  -0.24707783E-02     -1.55043681
   147   12 Mg  -0.24717540E-02     -1.55104903
   148   12 Mg  -0.24614285E-02     -1.54456969
   149   12 Mg  -0.24614411E-02     -1.54457762
   150   12 Mg  -0.24614313E-02     -1.54457144
--------------------------------------------------

Dispersion energy:      -3.8178176356116E-01 Eh

[Info] Dispersion energy written to .EDISP
