-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.1005    5647.7611 1747877.3732
    50   12 Mg         0.0316     675.5842   60486.2617
    51   12 Mg         0.0259     675.9069   60515.1535
    52   12 Mg         0.0259     675.9069   60515.1530
    53   12 Mg         0.0259     675.9069   60515.1537
    54   12 Mg         0.0259     675.9105   60515.4772
    55   12 Mg         0.0259     675.9105   60515.4770
    56   12 Mg         0.0259     675.9105   60515.4774
    57   12 Mg         0.0263     675.8845   60513.1488
    58   12 Mg         0.0263     675.8845   60513.1480
    59   12 Mg         0.0263     675.8845   60513.1475
    60   12 Mg         0.0265     675.8773   60512.5019
    61   12 Mg         0.0265     675.8773   60512.5024
    62   12 Mg         0.0265     675.8773   60512.5027
    63   12 Mg         0.0265     675.8773   60512.5027
    64   12 Mg         0.0265     675.8773   60512.5027
    65   12 Mg         0.0265     675.8773   60512.5024
    66   12 Mg         0.0264     675.8789   60512.6459
    67   12 Mg         0.0264     675.8789   60512.6447
    68   12 Mg         0.0264     675.8789   60512.6452
    69   12 Mg         0.0262     675.8943   60514.0269
    70   12 Mg         0.0267     675.8639   60511.2991
    71   12 Mg         0.0267     675.8639   60511.2990
    72   12 Mg         0.0267     675.8639   60511.2988
    73   12 Mg         0.0267     675.8639   60511.2993
    74   12 Mg         0.0267     675.8639   60511.2993
    75   12 Mg         0.0267     675.8639   60511.2996
    76   12 Mg         0.0262     675.8948   60514.0649
    77   12 Mg         0.0265     675.8752   60512.3145
    78   12 Mg         0.0265     675.8752   60512.3155
    79   12 Mg         0.0260     675.9028   60514.7804
    80   12 Mg         0.0260     675.9028   60514.7802
    81   12 Mg         0.0260     675.9028   60514.7802
    82   12 Mg         0.0260     675.9027   60514.7794
    83   12 Mg         0.0262     675.8950   60514.0885
    84   12 Mg         0.0265     675.8765   60512.4317
    85   12 Mg         0.0265     675.8765   60512.4328
    86   12 Mg         0.0260     675.9028   60514.7804
    87   12 Mg         0.0260     675.9028   60514.7800
    88   12 Mg         0.0263     675.8860   60513.2789
    89   12 Mg         0.0263     675.8860   60513.2787
    90   12 Mg         0.0264     675.8812   60512.8468
    91   12 Mg         0.0265     675.8752   60512.3160
    92   12 Mg         0.0265     675.8765   60512.4334
    93   12 Mg         0.0265     675.8765   60512.4314
    94   12 Mg         0.0264     675.8812   60512.8469
    95   12 Mg         0.0264     675.8811   60512.8453
    96   12 Mg         0.0265     675.8765   60512.4322
    97   12 Mg         0.0265     675.8765   60512.4324
    98   12 Mg         0.0262     675.8948   60514.0659
    99   12 Mg         0.0262     675.8948   60514.0654
   100   12 Mg         0.0263     675.8860   60513.2777
   101   12 Mg         0.0267     675.8639   60511.2995
   102   12 Mg         0.0267     675.8639   60511.2994
   103   12 Mg         0.0267     675.8639   60511.2992
   104   12 Mg         0.0267     675.8639   60511.2997
   105   12 Mg         0.0267     675.8639   60511.2997
   106   12 Mg         0.0267     675.8639   60511.3000
   107   12 Mg         0.0262     675.8943   60514.0269
   108   12 Mg         0.0264     675.8789   60512.6468
   109   12 Mg         0.0264     675.8789   60512.6455
   110   12 Mg         0.0264     675.8789   60512.6460
   111   12 Mg         0.0265     675.8773   60512.5028
   112   12 Mg         0.0265     675.8773   60512.5032
   113   12 Mg         0.0265     675.8773   60512.5035
   114   12 Mg         0.0265     675.8773   60512.5035
   115   12 Mg         0.0265     675.8773   60512.5035
   116   12 Mg         0.0265     675.8773   60512.5033
   117   12 Mg         0.0263     675.8845   60513.1488
   118   12 Mg         0.0263     675.8845   60513.1480
   119   12 Mg         0.0263     675.8845   60513.1476
   120   12 Mg         0.0259     675.9106   60515.4784
   121   12 Mg         0.0259     675.9106   60515.4781
   122   12 Mg         0.0259     675.9106   60515.4786
   123   12 Mg         0.0259     675.9069   60515.1544
   124   12 Mg         0.0259     675.9069   60515.1539
   125   12 Mg         0.0259     675.9069   60515.1546
   126   12 Mg         0.0316     675.5842   60486.2613
   127   12 Mg         0.0316     675.5842   60486.2612
   128   12 Mg         0.0316     675.5842   60486.2617
   129   12 Mg         0.0268     675.8581   60510.7836
   130   12 Mg         0.0268     675.8581   60510.7835
   131   12 Mg         0.0268     675.8581   60510.7824
   132   12 Mg         0.0268     675.8581   60510.7826
   133   12 Mg         0.0268     675.8581   60510.7832
   134   12 Mg         0.0268     675.8581   60510.7822
   135   12 Mg         0.0267     675.8657   60511.4612
   136   12 Mg         0.0267     675.8657   60511.4604
   137   12 Mg         0.0267     675.8657   60511.4604
   138   12 Mg         0.0269     675.8540   60510.4179
   139   12 Mg         0.0269     675.8540   60510.4174
   140   12 Mg         0.0269     675.8540   60510.4171
   141   12 Mg         0.0257     675.9206   60516.3747
   142   12 Mg         0.0257     675.9206   60516.3749
   143   12 Mg         0.0257     675.9206   60516.3749
   144   12 Mg         0.0257     675.9206   60516.3752
   145   12 Mg         0.0257     675.9206   60516.3747
   146   12 Mg         0.0257     675.9206   60516.3749
   147   12 Mg         0.0257     675.9182   60516.1653
   148   12 Mg         0.0253     675.9419   60518.2815
   149   12 Mg         0.0253     675.9419   60518.2805
   150   12 Mg         0.0253     675.9419   60518.2813
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.12394998E-01     -7.77797860
     2   12 Mg  -0.58143251E-02     -3.64854409
     3   12 Mg  -0.58009802E-02     -3.64017002
     4   12 Mg  -0.58009977E-02     -3.64018101
     5   12 Mg  -0.59682566E-02     -3.74513757
     6   12 Mg  -0.59682245E-02     -3.74511743
     7   12 Mg  -0.58143240E-02     -3.64854338
     8   12 Mg  -0.58143136E-02     -3.64853687
     9   12 Mg  -0.58851247E-02     -3.69297152
    10   12 Mg  -0.58851335E-02     -3.69297702
    11   12 Mg  -0.58969802E-02     -3.70041096
    12   12 Mg  -0.58851547E-02     -3.69299036
    13   12 Mg  -0.58851366E-02     -3.69297896
    14   12 Mg  -0.58009804E-02     -3.64017018
    15   12 Mg  -0.58807120E-02     -3.69020252
    16   12 Mg  -0.58806775E-02     -3.69018082
    17   12 Mg  -0.59682522E-02     -3.74513480
    18   12 Mg  -0.59682389E-02     -3.74512644
    19   12 Mg  -0.58969899E-02     -3.70041705
    20   12 Mg  -0.58970164E-02     -3.70043367
    21   12 Mg  -0.58807011E-02     -3.69019565
    22   12 Mg  -0.59682520E-02     -3.74513467
    23   12 Mg  -0.59682665E-02     -3.74514380
    24   12 Mg  -0.58851487E-02     -3.69298658
    25   12 Mg  -0.58851499E-02     -3.69298734
    26   12 Mg  -0.57201284E-02     -3.58943474
    27   12 Mg  -0.57201535E-02     -3.58945051
    28   12 Mg  -0.57201337E-02     -3.58943808
    29   12 Mg  -0.57258840E-02     -3.59304649
    30   12 Mg  -0.57249412E-02     -3.59245487
    31   12 Mg  -0.57249374E-02     -3.59245243
    32   12 Mg  -0.57249362E-02     -3.59245170
    33   12 Mg  -0.57249301E-02     -3.59244787
    34   12 Mg  -0.57249409E-02     -3.59245468
    35   12 Mg  -0.57249355E-02     -3.59245124
    36   12 Mg  -0.58651023E-02     -3.68040729
    37   12 Mg  -0.58651147E-02     -3.68041504
    38   12 Mg  -0.58651225E-02     -3.68041995
    39   12 Mg  -0.58375497E-02     -3.66311776
    40   12 Mg  -0.58375661E-02     -3.66312802
    41   12 Mg  -0.58375677E-02     -3.66312904
    42   12 Mg  -0.58549280E-02     -3.67402276
    43   12 Mg  -0.58549265E-02     -3.67402186
    44   12 Mg  -0.58549537E-02     -3.67403893
    45   12 Mg  -0.58549473E-02     -3.67403491
    46   12 Mg  -0.58549366E-02     -3.67402819
    47   12 Mg  -0.58549597E-02     -3.67404267
    48   12 Mg  -0.60110552E-02     -3.77199406
    49   12 Mg  -0.60110669E-02     -3.77200140
    50   12 Mg  -0.60110594E-02     -3.77199671
    51   12 Mg  -0.57475802E-02     -3.60666102
    52   12 Mg  -0.57475921E-02     -3.60666852
    53   12 Mg  -0.57475743E-02     -3.60665735
    54   12 Mg  -0.57411111E-02     -3.60260158
    55   12 Mg  -0.57411164E-02     -3.60260496
    56   12 Mg  -0.57411050E-02     -3.60259777
    57   12 Mg  -0.58046207E-02     -3.64245448
    58   12 Mg  -0.58046384E-02     -3.64246561
    59   12 Mg  -0.58046503E-02     -3.64247306
    60   12 Mg  -0.58104375E-02     -3.64610458
    61   12 Mg  -0.58104266E-02     -3.64609774
    62   12 Mg  -0.58104197E-02     -3.64609339
    63   12 Mg  -0.58104196E-02     -3.64609334
    64   12 Mg  -0.58104192E-02     -3.64609313
    65   12 Mg  -0.58104260E-02     -3.64609737
    66   12 Mg  -0.58175997E-02     -3.65059895
    67   12 Mg  -0.58176310E-02     -3.65061855
    68   12 Mg  -0.58176185E-02     -3.65061074
    69   12 Mg  -0.57901835E-02     -3.63339499
    70   12 Mg  -0.58294850E-02     -3.65805707
    71   12 Mg  -0.58294869E-02     -3.65805823
    72   12 Mg  -0.58294915E-02     -3.65806116
    73   12 Mg  -0.58294796E-02     -3.65805370
    74   12 Mg  -0.58294800E-02     -3.65805395
    75   12 Mg  -0.58294731E-02     -3.65804960
    76   12 Mg  -0.57807665E-02     -3.62748576
    77   12 Mg  -0.58133161E-02     -3.64791091
    78   12 Mg  -0.58132925E-02     -3.64789613
    79   12 Mg  -0.57607312E-02     -3.61491340
    80   12 Mg  -0.57607371E-02     -3.61491713
    81   12 Mg  -0.57607363E-02     -3.61491660
    82   12 Mg  -0.57607535E-02     -3.61492737
    83   12 Mg  -0.57708016E-02     -3.62123267
    84   12 Mg  -0.58133844E-02     -3.64795380
    85   12 Mg  -0.58133636E-02     -3.64794075
    86   12 Mg  -0.57607303E-02     -3.61491282
    87   12 Mg  -0.57607406E-02     -3.61491931
    88   12 Mg  -0.57948824E-02     -3.63634360
    89   12 Mg  -0.57948909E-02     -3.63634891
    90   12 Mg  -0.58061808E-02     -3.64343346
    91   12 Mg  -0.58132800E-02     -3.64788830
    92   12 Mg  -0.58133470E-02     -3.64793031
    93   12 Mg  -0.58133930E-02     -3.64795919
    94   12 Mg  -0.58061780E-02     -3.64343167
    95   12 Mg  -0.58062168E-02     -3.64345603
    96   12 Mg  -0.58133770E-02     -3.64794915
    97   12 Mg  -0.58133702E-02     -3.64794489
    98   12 Mg  -0.57807438E-02     -3.62747150
    99   12 Mg  -0.57807567E-02     -3.62747958
   100   12 Mg  -0.57949129E-02     -3.63636276
   101   12 Mg  -0.58294747E-02     -3.65805061
   102   12 Mg  -0.58294766E-02     -3.65805177
   103   12 Mg  -0.58294812E-02     -3.65805470
   104   12 Mg  -0.58294693E-02     -3.65804724
   105   12 Mg  -0.58294697E-02     -3.65804749
   106   12 Mg  -0.58294628E-02     -3.65804314
   107   12 Mg  -0.57901828E-02     -3.63339459
   108   12 Mg  -0.58175806E-02     -3.65058692
   109   12 Mg  -0.58176118E-02     -3.65060653
   110   12 Mg  -0.58175994E-02     -3.65059872
   111   12 Mg  -0.58104179E-02     -3.64609230
   112   12 Mg  -0.58104070E-02     -3.64608546
   113   12 Mg  -0.58104001E-02     -3.64608111
   114   12 Mg  -0.58104000E-02     -3.64608105
   115   12 Mg  -0.58103997E-02     -3.64608084
   116   12 Mg  -0.58104064E-02     -3.64608509
   117   12 Mg  -0.58046189E-02     -3.64245338
   118   12 Mg  -0.58046367E-02     -3.64246451
   119   12 Mg  -0.58046485E-02     -3.64247196
   120   12 Mg  -0.57410824E-02     -3.60258362
   121   12 Mg  -0.57410878E-02     -3.60258700
   122   12 Mg  -0.57410764E-02     -3.60257981
   123   12 Mg  -0.57475592E-02     -3.60664782
   124   12 Mg  -0.57475711E-02     -3.60665533
   125   12 Mg  -0.57475533E-02     -3.60664416
   126   12 Mg  -0.60110542E-02     -3.77199348
   127   12 Mg  -0.60110659E-02     -3.77200082
   128   12 Mg  -0.60110584E-02     -3.77199612
   129   12 Mg  -0.58549279E-02     -3.67402274
   130   12 Mg  -0.58549265E-02     -3.67402184
   131   12 Mg  -0.58549537E-02     -3.67403890
   132   12 Mg  -0.58549473E-02     -3.67403489
   133   12 Mg  -0.58549366E-02     -3.67402816
   134   12 Mg  -0.58549596E-02     -3.67404264
   135   12 Mg  -0.58375494E-02     -3.66311757
   136   12 Mg  -0.58375658E-02     -3.66312784
   137   12 Mg  -0.58375674E-02     -3.66312885
   138   12 Mg  -0.58651022E-02     -3.68040720
   139   12 Mg  -0.58651146E-02     -3.68041495
   140   12 Mg  -0.58651224E-02     -3.68041986
   141   12 Mg  -0.57249502E-02     -3.59246050
   142   12 Mg  -0.57249463E-02     -3.59245806
   143   12 Mg  -0.57249452E-02     -3.59245733
   144   12 Mg  -0.57249391E-02     -3.59245350
   145   12 Mg  -0.57249499E-02     -3.59246031
   146   12 Mg  -0.57249444E-02     -3.59245687
   147   12 Mg  -0.57258856E-02     -3.59304746
   148   12 Mg  -0.57201370E-02     -3.58944013
   149   12 Mg  -0.57201621E-02     -3.58945590
   150   12 Mg  -0.57201423E-02     -3.58944347
--------------------------------------------------

Dispersion energy:      -8.7943338973183E-01 Eh

[Info] Dispersion energy written to .EDISP
