-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0071    5687.8577 1760286.5138
   136   12 Mg  -0.10057494E-02     -0.63111730
   137   12 Mg  -0.10057497E-02     -0.63111747
   138   12 Mg  -0.10111114E-02     -0.63448197
   139   12 Mg  -0.10111139E-02     -0.63448353
   140   12 Mg  -0.10111153E-02     -0.63448445
   141   12 Mg  -0.98291447E-03     -0.61678814
   142   12 Mg  -0.98291371E-03     -0.61678766
   143   12 Mg  -0.98291341E-03     -0.61678748
   144   12 Mg  -0.98291226E-03     -0.61678676
   145   12 Mg  -0.98291441E-03     -0.61678811
   146   12 Mg  -0.98291335E-03     -0.61678744
   147   12 Mg  -0.98329930E-03     -0.61702962
   148   12 Mg  -0.97861271E-03     -0.61408875
   149   12 Mg  -0.97861780E-03     -0.61409194
   150   12 Mg  -0.97861384E-03     -0.61408946
--------------------------------------------------

Dispersion energy:      -1.5202519706558E-01 Eh

[Info] Dispersion energy written to .EDISP
